Plant_ID,Species,Recorder,Collection_Date,Flower_Count,Flower_1_g,Flower_2_g,Flower_3_g,Flower_4_g,Flower_5_g,Flower_6_g,Flower_7_g,Flower_8_g,Flower_9_g,Flower_10_g,Veg_Mass,NOTES
C4.DAUPUS.1,DAUPUS,MF,8/3/23,248,0.00035,0.00055,0.0002,0.0006,0.0005,0.00002,0.000025,0.0001,0.0007,0.0007,0.44,
C5.DAUPUS.1,DAUPUS,NJ,5/31/23,34,0.0002,0.0004,0.0004,0.0003,0.0007,0.0003,0.0003,0.0003,0.0002,0.0002,0.15,
C8.DAUPUS.1,DAUPUS,MR,6/12/23,3804,0.0002,0.00035,0.0005,0.0004,0.0006,0.0009,0.0004,0.0002,0.0002,0.0002,7.02,
D1.DAUPUS.1,DAUPUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D2.DAUPUS.1,DAUPUS,MR,8/3/23,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,no flowering fls
D6.DAUPUS.1,DAUPUS,AS,8/3/23,98,0.000175,0.00016,0.000175,0.0003,0.0004,0.0007,0.0003,0.0004,0.00023,0.0016,0.14,
E1.DAUPUS.1,DAUPUS,JBL,8/3/23,722,0.00055,0.000533333,0.00064,0.00042,0.000566667,0.00046,0.000675,0.000533333,0.001,0.000333333,0.78,
E3.DAUPUS.1,DAUPUS,MF,8/3/23,788,0.00015,0.0001,0.0002,0.00005,0.00035,0.0001,0.0002,0.0002,0.0002,0.0002,1.35,
E8.DAUPUS.1,DAUPUS,JBL,8/3/23,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,no flowers
F1.DAUPUS.1,DAUPUS,NJ,6/12/23,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,No flowers
F3.DAUPUS.1,DAUPUS,AS,5/31/23,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,no flowering fls
F8.DAUPUS.1,DAUPUS,JBL,8/3/23,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,no green flowers
G1.DAUPUS.1,DAUPUS,NJ,6/12/23,45,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,0.003,0.0003,0.0003,0.0003,0.12,
G5.DAUPUS.1,DAUPUS,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not found
G6.DAUPUS.1,DAUPUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
G7.DAUPUS.1,DAUPUS,AS/JBL,8/3/23,2949,0.0003,0.0002,0.0001,0.0001,0.00055,0.0002,0.0003,0.0001,0.0005,0.0001,5.26,
G8.DAUPUS.1,DAUPUS,NJ,8/3/23,80,0.0004,0.0005,0.0003,0.0001,0.0003,0.0002,0.0003,0.0003,0.0003,0.0002,0.2,
H2.DAUPUS.1,DAUPUS,JBL,8/3/23,"2,390",0.0004,0.00026,0.000283333,0.000266667,0.000175,0.00025,0.000233333,0.00036,0.00024,0.000216667,4.5,
H5.DAUPUS.1,DAUPUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
H6.DAUPUS.1,DAUPUS,NJ,8/3/23,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,"not enough flowers to count 10, most were seeds."
I1.DAUPUS.1,DAUPUS,AS,6/12/23,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,no green flowers
I4.DAUPUS.1,DAUPUS,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"missing, not found 6/12/23"
I5.DAUPUS.1,DAUPUS,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found 5/31/23, herbivory"
I6.DAUPUS.1,DAUPUS,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found 5/31/23, herbivory"
I8.DAUPUS.1,DAUPUS,AS,5/31/23,71,0.0007,0.0002,0.0004,0.0005,0.0016,0.0004,0.0002,0.0003,0.00045,0.0001,0.39,
J1.DAUPUS.1,DAUPUS,JBL,8/3/23,164,0.0003,0.0004,0.0004,0.000425,NA,NA,NA,NA,NA,NA,0.22,"not enough flowers to count 10, most were seeds."
J2.DAUPUS.1,DAUPUS,AS,8/23/23,255,0.0014,0.0023,0.0031,0.0021,0.0025,0.0019,0.0007,0.0006,0.0014,0.0007,0.58,
A5.ELYCAP.1,ELYCAP,MH,5/26/23,36,0.0036,0.0022,0.0042,0.0039,0.0039,0.0024,0.0037,0.0021,0.002,0.0021,0.34,
A8.ELYCAP.1,ELYCAP,MH,5/26/23,81,0.0055,0.0056,0.0053,0.0059,0.006,0.006,0.0058,0.0056,0.0065,0.0042,0.66,
B2.ELYCAP.1,ELYCAP,MR,5/26/23,991,0.0075,0.0049,0.0057,0.0073,0.0043,0.0079,0.0043,0.0037,0.0033,0.0054,10.15,
B5.ELYCAP.1,ELYCAP,JBL,6/12/24,546,0.0053,0.0062,0.006,0.0056,0.0057,0.0066,0.005,0.0057,0.0058,0.0062,4.25,
C1.ELYCAP.1,ELYCAP,MR,5/26/23,257,0.0053,0.0053,0.0059,0.0061,0.0058,0.0062,0.0034,0.0066,0.0063,0.0064,2.05,
D4.ELYCAP.1,ELYCAP,LT,5/26/23,326,0.0043,0.004,0.004,0.0042,0.0036,0.0032,0.0042,0.004,0.0041,0.0035,1.82,
E7.ELYCAP.1,ELYCAP,AT,5/26/23,163,0.0027,0.0043,0.0043,0.0044,0.003,0.0046,0.0048,0.0047,0.0048,0.0045,1.15,
F4.ELYCAP.1,ELYCAP,JBL,12/2/23,1055,0.0032,0.0059,0.0033,0.0024,0.0037,0.0028,0.0019,0.0064,0.003,0.0076,5.43,
F5.ELYCAP.1,ELYCAP,JBL,6/12/23,126,0.0042,0.0017,0.0048,0.0021,0.0035,0.0033,0.0045,0.0039,0.0037,0.0043,0.97,
G2.ELYCAP.1,ELYCAP,OH,8/23/23,1032,0.0044,0.0032,0.0022,0.0038,0.0045,0.0025,0.004,0.0031,0.0025,0.0033,5.61,
G5.ELYCAP.1,ELYCAP,LT,8/23/23,473,0.0048,0.0048,0.0047,0.0049,0.0044,0.0042,0.0052,0.0051,0.005,0.0047,2.28,
H4.ELYCAP.1,ELYCAP,JBL,6/12/23,117,0.0035,0.0038,0.0049,0.0046,0.0037,0.004,0.0045,0.0051,0.0034,0.0052,0.67,
H7.ELYCAP.1,ELYCAP,LT,5/26/23,494,0.0044,0.004,0.0039,0.0039,0.0039,0.0024,0.0039,0.0046,0.0031,0.0041,2.91,
I7.ELYCAP.1,ELYCAP,JBL,8/23/24,1081,0.0056,0.0036,0.0056,0.0052,0.0048,0.0028,0.0062,0.0057,0.0054,0.0059,13.67,
J3.ELYCAP.1,ELYCAP,MH,8/23/23,423,0.0055,0.0048,0.0057,0.0049,0.0051,0.0041,0.005,0.0046,0.0055,0.0062,2.49,
J6.ELYCAP.1,ELYCAP,MH,8/23/23,1797,0.0029,0.0034,0.007,0.0078,0.0085,0.0077,0.0038,0.0073,0.0037,0.0026,9.25,
A3.EROBOT.1,EROBOT,NJ,5/27/23,357,0.0135,0.006,0.0062,0.0086,0.006,0.0063,0.0032,0.0066,0.0047,0.0058,18.65,
A5.EROBOT.1,EROBOT,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sacraficed 4/19/23
A8.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
B1.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
B2.EROBOT.1,EROBOT,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sacraficed 4/19/23
B5.EROBOT.1,EROBOT,JBL,5/26/2023+8/23/23,451,0.0067,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.61,"two fls bags, different dates"
B7.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C1.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C4.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C5.EROBOT.1,EROBOT,JBL,5/10/23?+8/23/23,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.51,
D2.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D4.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D6.EROBOT.1,EROBOT,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found, wrong plot"
E7.EROBOT.1,EROBOT,AT,7/19/23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,no weighable flower 
E8.EROBOT.1,EROBOT,JBL,7/19/23,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.41,
F3.EROBOT.1,EROBOT,JBL,7/19/23,283,0.0066,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07,only one purple flower
F4.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F5.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F8.EROBOT.1,EROBOT,LT,7/19/23,116,0.0048,0.0027,0.0052,0.0063,0.0033,0.0054,0.0055,0.0058,0.0055,0.0043,6.49,
G1.EROBOT.1,EROBOT,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sacraficed 4/19/23
G2.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
G5.EROBOT.1,EROBOT,LT,7/19/23,340,0.0035,0.0056,0.005,0.0071,0.0051,0.0057,0.0098,0.0056,0.0064,0.0061,15.6,
G8.EROBOT.1,EROBOT,AT,7/19/23,26,0.0052,0.0074,NA,NA,NA,NA,NA,NA,NA,NA,1.01,only 2 weighable flowera
H4.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
H5.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
H7.EROBOT.1,EROBOT,AT,7/19/23,204,0.0082,0.0058,0.0047,0.0078,0.0038,0.0048,0.0059,0.0074,0.0043,0.005,9.43,
I1.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
I4.EROBOT.1,EROBOT,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sacraficed 4/19/23
I7.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
J1.EROBOT.1,EROBOT,SS,8/23/23,508,0.0045,0.0064,0.0051,0.0053,0.0076,0.0067,0.0095,0.0059,0.0054,0.0063,21.59,
J3.EROBOT.1,EROBOT,AT,7/19/23,12,0.0064,0.0042,0.0133,0.0078,NA,NA,NA,NA,NA,NA,0.28,4 weighable flowers 
J6.EROBOT.1,EROBOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A2.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A4.EROCIC.1,EROCIC,IH,6/14/23,22,0.0015,0.0024,0.0028,0.0038,0.0019,NA,NA,NA,NA,NA,0.34,
A6.EROCIC.1,EROCIC,MR,7/19/23,315,0.0023,0.0013,0.0013,0.0013,0.0016,0.0019,0.0019,0.0027,0.0021,0.0021,2.49,
B3.EROCIC.1,EROCIC,AC,7/19/23,92,0.0019,0.0022,0.0012,0.0018,0.0016,0.003,0.0013,0.0009,0.0013,0.0013,,
B6.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
B8.EROCIC.1,EROCIC,MF,7/19/23,831,0.0017,0.0037,0.0044,0.0041,0.03,0.0031,0.0028,0.0019,0.0011,0.0027,5.99,
C2.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C6.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C7.EROCIC.1,EROCIC,LS,4/12/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2111,"dead on 4/12/23, died before flowering"
D3.EROCIC.1,EROCIC,OH,5/31/23,25,0.0033,0.0013,0.0013,0.0014,NA,NA,NA,NA,NA,NA,NA,
D5.EROCIC.1,EROCIC,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not present
D7.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D8.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E2.EROCIC.1,EROCIC,NM,7/19/23,137,0.0027,0.0034,0.0015,0.0016,0.0016,0.0018,0.0017,0.003,0.0015,0.0015,,
E4.EROCIC.1,EROCIC,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not present
E5.EROCIC.1,EROCIC,MF,7/19/23,432,0.0019,0.0013,0.0018,0.0024,0.0022,0.0016,0.0027,0.0003,0.0016,0.0019,2.28,
E6.EROCIC.1,EROCIC,NM,5/3/23,13,0.0033,0.0021,0.0013,0.0011,0.001,NA,NA,NA,NA,NA,NA,
F2.EROCIC.1,EROCIC,MF,5/31/23,231,0.0018,0.0027,0.0015,0.0033,0.0028,0.0025,0.0026,0.0024,0.0022,0.0019,2.2,
F6.EROCIC.1,EROCIC,AC,7/19/23,740,0.0031,0.0019,0.0017,0.0019,0.0019,0.0019,0.002,0.0026,0.002,0.0022,,
F7.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F8.EROCIC.1,EROCIC,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wrong
G3.EROCIC.1,EROCIC,IH,7/19/23,375,0.0029,0.0042,0.0043,0.0027,0.0029,0.0034,0.0028,0.0031,0.0055,0.0023,3.62,
G4.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
G5.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
H1.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
H3.EROCIC.1,EROCIC,NA,7/19/23,592,0.0038,0.0027,0.0022,0.0025,0.0031,0.0033,0.0018,0.0026,0.0015,0.0033,15.89,
H8.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
I2.EROCIC.1,EROCIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
I3.EROCIC.1,EROCIC,AC,7/19/23,409,0.0019,0.0033,0.0037,0.0022,0.0023,0.0017,0.0015,0.0017,0.0014,0.0019,4.58,
J4.EROCIC.1,EROCIC,AC,5/31/23,8,0.0026,0.0021,0.0015,0.0018,NA,NA,NA,NA,NA,NA,0.1017,
J5.EROCIC.1,EROCIC,AC,7/19/23,152,0.0032,0.0022,0.0019,0.0026,0.0015,0.0028,0.0024,0.0027,0.0025,0.0017,1.55,
J7.EROCIC.1,EROCIC,AC,6/14/23,36,0.0019,0.0017,0.0018,0.0035,0.0024,0.0025,0.0028,0.0021,0.0013,0.0018,0.2064,
J8.EROCIC.1,EROCIC,AC,5/31/23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0494,"NO FLS, ALL FR"
A1.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A2.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A4.ESCCAL.1,ESCCAL,LS,4/13/23,1,0.0371,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2086,"in bud 3/24/23, in bud 3/30/23, 1 FL 4/5/2023, dead & roots disturbed 4/13/2023"
A6.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A7.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
B3.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
B4.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
B6.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
B8.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C2.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C3.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C6.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C7.ESCCAL.1,ESCCAL,LS,4/29/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.136,"in bud 3/20/23, in bud 3/30/23, dead 4/29/2023"
C8.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D3.ESCCAL.1,ESCCAL,LS,4/24/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0908,"dying 4/12/2023, dead 4/24/2023, outcompeted by BROARE?, died before flowering"
D5.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D7.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D8.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E1.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E2.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E3.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E4.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E5.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E6.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F1.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F2.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F6.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F7.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
G3.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
G4.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
G6.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
G7.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
H1.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
H2.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
H3.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
H6.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
H8.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
I2.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
I3.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
I5.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
I6.ESCCAL.1-I5,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
I8.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
J2.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
J4.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
J5.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
J7.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
J8.ESCCAL.1,ESCCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A1.GALPAR.1,GALPAR,JBL,8/23/23,199,0.00015,0.00015,0.0001625,0.0001875,0.0002,0.0002,0.0002,0.000166667,0.00022,0.000216667,0.07,counted fruits not flowers
B4.GALPAR.1,GALPAR,MR,5/31/23,643,0.00015,0.00014,0.00013,0.00024,0.000125,0.00015,0.00008,0.000116667,0.000133333,0.00014,0.23,counted fruits not flowers
C3.GALPAR.1,GALPAR,JBL,8/23/23,"1,295",0.000163636,0.0001125,0.00015,0.00017,7.14E-05,0.000122222,0.0001,0.000144444,0.00015,0.0001125,0.55,counted fruits not flowers
C8.GALPAR.1,GALPAR,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not found 5/31/23
D1.GALPAR.1,GALPAR,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,accidentally removed 6/16/23
E1.GALPAR.1,GALPAR,CC,,1162,0.000119,0.00013,0.000117,0.00015,0.000105,0.000118,0.000117,0.00012,0.00015,9.23E-05,0.24,counted fruits not flowers
E3.GALPAR.1,GALPAR,JBL,5/31/23,143,8.33E-05,6.67E-05,0.000075,6.67E-05,0.0001,0.00012,4.29E-05,0.0001,0.00004,0.000114286,0.04,counted fruits not flowers
F1.GALPAR.1,GALPAR,JBL,6/21/23,423,0.00015,0.0001,0.0001375,0.00014,0.000133333,8.57E-05,0.0001125,0.0001,0.000111111,0.000125,0.15,counted fruits not flowers
G6.GALPAR.1,GALPAR,JBL,6/21/23,1501,0.000133333,0.000142857,0.000118182,0.000109091,0.000116667,0.000157143,0.000128571,0.00013125,0.0001,0.000171429,0.45,counted fruits not flowers
